,Restaurant,Cusines_all,price_for_one,Rating,delivery_review_number,location,Longitude,Latitude
16785,MS Bengali Hotel, North Indian,100,3.5,390,Whitefield,77.7497448,12.9696365
16786,Cafe Mumbai, Street Food,100,4.0,588,ITPL Main Road,77.7272748,12.9805104
16787,Dine Garden Family Restaurant, Biryani,250,3.5,7228,Electronic City,77.64825296,12.8487599
16788,Juicy, Juices,100,4.0,6982,Old Airport Road,77.6663946,12.9583828
16789,Juicy, Juices,100,4.2,6378,Electronic City,77.64825296,12.8487599
16790,Salad Grill Therapy, Healthy Food,250,4.2,344,Kammanahalli,77.6377094,13.0093455
16791,Aligarh House By Eatfit, North Indian,250,3.7,50,Kadubeesanahalli,77.6972484,12.942199
16792,Falhari - A Fruitful Habit, Desserts,100,3.7,1086,Hosur Road,77.6052566,12.9527111
16793,Bengal Biriyani, Mughlai,75,0.0,12,New BEL Road,77.564105,13.0393922
16794,Proteen Cafe, Chinese,200,3.9,121,Electronic City,77.64825296,12.8487599
16795,Sri Sai Nidhi, North Indian,175,3.8,131,Electronic City,77.64825296,12.8487599
16796,Tibetan Tang, Tibetan,150,3.3,21,Bellandur,77.6782471,12.93103185
16797,The Momo's Point, Fast Food,200,3.9,41,Electronic City,77.64825296,12.8487599
16798,Rathna Family Restaurant, Chinese,200,0.0,18,Electronic City,77.64825296,12.8487599
16799,Donne Biriyani House, Andhra,200,3.7,44800,HSR,77.6398674,12.9092342
16800,Donne Biriyani House, Andhra,200,3.8,16600,Jayanagar,77.5824229,12.9292731
16801,Donne Biriyani House, Andhra,200,3.8,1137,HSR,77.6398674,12.9092342
16802,Donne Biriyani House, Andhra,250,3.1,1133,Kadubeesanahalli,77.6972484,12.942199
16803,Donne Biriyani House, Andhra,250,3.3,1228,Electronic City,77.64825296,12.8487599
16804,Donne Biriyani House, Andhra,225,4.0,9592,JP Nagar,77.5782713,12.9072515
16805,Donne Biriyani House, Andhra,150,4.0,6630,Koramangala 7th Block,77.6134783,12.9364846
16806,Donne Biriyani House, Andhra,150,3.5,2614,Kammanahalli,77.6377094,13.0093455
16807,Uncle Peters Pancake, Desserts,250,3.7,104,Bommanahalli,77.6239038,12.9089453
16808,Pizza House, Fast Food,200,0.0,8,Frazer Town,77.6130165,12.996845
16809,Pizza House, Fast Food,200,4.1,473,RT Nagar,77.595715,13.0227204
16810,Pizza House, Fast Food,150,3.9,180,RT Nagar,77.595715,13.0227204
16811,Paratha Experiment, Desserts,150,0.0,0,JP Nagar,77.5782713,12.9072515
16812,Bansal Quick Bites, Chinese,150,4.1,253,Koramangala 6th Block,77.6238477,12.9390255
16813,Vasu Donne Biriyani, South Indian,150,4.0,23,Basavanagudi,77.5755021,12.9417261
16814,Glasso Cafe, Chinese,600,0.0,5,Bommasandra,77.6916113,12.8162443
16835,Little White Kitchen, Chinese,200,4.4,449,Brigade Road,77.6074716,12.9736132
16836,Apna South Tiffins, Chinese,100,0.0,8,Bommasandra,77.6916113,12.8162443
16837,Sri Ganesh Fruit Juice & Chats, Beverages,50,3.9,180,Rajarajeshwari Nagar,77.5155224,12.9274413
16838,The Only Place, Steak,600,4.2,557,Church Street,77.6026774,12.9755105
16839,Andhra Mess Guntur Style, Biryani,100,3.5,89,Bannerghatta Road,77.6041899,12.9521804
16840,Laziz Pizza, Fast Food,250,4.4,579,Whitefield,77.7497448,12.9696365
16841,Momos Mania, Fast Food,100,4.0,2205,Koramangala 8th Block,77.617338,12.9408685
16842,Momos Mania, Fast Food,150,4.0,23,BTM,77.60456543,12.91127585
16843,Biriyani Nights, Kebab,200,3.8,12400,New BEL Road,77.564105,13.0393922
16844,The Bong Tikka Connection, North Indian,200,3.9,918,Brigade Metropolis,77.564105,13.0393922
16848,Fujan, Asian,300,3.8,756,Frazer Town,77.6130165,12.996845
16851,Coffee ++, Street Food,75,0.0,6,Banaswadi,77.6518539,13.0141618
16852,Aubree, Fast Food,200,4.3,614,JP Nagar,77.5782713,12.9072515
16853,Aubree, Fast Food,200,3.6,25,Indiranagar,77.6404672,12.9732913
16854,Aubree, Fast Food,200,4.3,605,HBR Layout,77.6323597,13.0358698
16855,Aubree, Fast Food,200,4.2,206,Electronic City,77.64825296,12.8487599
16856,Aubree, Fast Food,200,4.0,657,Marathahalli,77.6984163,12.9552572
16857,Aubree, Fast Food,500,4.1,241,Sanjay Nagar,77.6958748,12.9578658
16858,Aubree, Fast Food,450,4.3,2930,Sadashiv Nagar,77.6377094,13.0093455
16859,Aubree, Fast Food,450,4.2,601,MG Road,77.6067902,12.9755264
16860,Aubree, Fast Food,450,4.3,1258,Koramangala 6th Block,77.6238477,12.9390255
16861,Aubree, Fast Food,400,4.0,13,Sarjapur Road,77.6653284,12.920441
16863,Chinese Chaska, North Indian,250,3.8,5153,Survey 166,77.6782471,12.93103185
16864,Chinese Chaska, North Indian,200,3.3,307,Bellandur,77.6782471,12.93103185
16865,House Of Biryani, Beverages,250,3.6,38,BTM,77.60456543,12.91127585
16866,Akshara Grand, North Indian,225,3.6,233,JP Nagar,77.5782713,12.9072515
16867,Flavours Hut, North Indian,300,3.9,8423,HSR,77.6398674,12.9092342
16870,Reez Restaurant, Chinese,150,3.3,354,Shivajinagar,77.6075416,12.986391
16871,Momo Monk, Desserts,200,4.0,468,Bellandur,77.6782471,12.93103185
16872,Momo Monk, Desserts,200,3.7,113,Banashankari,77.59445195,12.96528325
16873,Momo Monk, Desserts,200,4.3,457,JP Nagar,77.5782713,12.9072515
16874,Momo Monk, Desserts,200,3.8,76,Marathahalli,77.6984163,12.9552572
16875,Momo Monk, Desserts,200,4.0,1253,BTM,77.60456543,12.91127585
16876,Momo Monk, Desserts,200,3.9,26,Hebbal,77.5919,13.0382184
16877,Momo Monk, Desserts,200,4.2,1086,HSR,77.6398674,12.9092342
16878,Momo Monk, Desserts,200,4.4,751,Basaveshwara Nagar,77.5394749,12.9931607
16879,Momo Monk, Desserts,200,4.2,75,Seshadripuram,77.5753419,12.9931876
16880,Momo Monk, Desserts,200,4.1,11,Jayanagar,77.5824229,12.9292731
16881,Momo Monk, Desserts,200,4.1,292,Electronic City,77.64825296,12.8487599
16882,Momo Monk, Desserts,200,3.8,201,ITPL Main Road,77.7272748,12.9805104
16883,Momo Monk, Desserts,200,4.1,723,Jeevan Bhima Nagar,77.6568367,12.9678074
16884,Momo Monk, Desserts,200,4.3,484,Koramangala 6th Block,77.6238477,12.9390255
16885,Momo Monk, Desserts,200,3.9,592,Banaswadi,77.6518539,13.0141618
16886,Momo Monk, Desserts,200,4.3,81,Frazer Town,77.6130165,12.996845
16888,Fritz Haber, Fast Food,200,3.1,353,Koramangala 8th Block,77.617338,12.9408685
16898,Aahar Vihar, Rolls,225,3.9,4868,Marathahalli,77.6984163,12.9552572
16899,D-Zaprino, Burger,150,3.8,1408,Rajajinagar,77.554883,12.9882338
16900,D-Zaprino, Burger,150,3.9,18100,New BEL Road,77.564105,13.0393922
16901,East West Corridor, Chinese,200,4.1,66,Rajarajeshwari Nagar,77.5155224,12.9274413
16902,Cheta's Kitchen, South Indian,175,4.4,1274,New BEL Road,77.564105,13.0393922
16904,Punam's Ice Creams, Ice Cream,150,4.2,551,Rajarajeshwari Nagar,77.5155224,12.9274413
16905,Punjab Beat, Fast Food,550,4.1,4488,Whitefield,77.7497448,12.9696365
16906,Calorie Counter, Salad,200,4.1,507,Vijay Nagar,77.61250656,12.96591365
16907,New Kadai Family Restaurant, Kebab,450,3.8,385,RT Nagar,77.595715,13.0227204
16908,Hyderabad Biryani, North Indian,400,3.6,3471,Whitefield,77.7497448,12.9696365
16909,Paakashala, North Indian,125,4.1,1106,MG Road,77.6067902,12.9755264
16910,Paakashala, North Indian,125,4.1,8315,Malleshwaram,77.5703253,13.0027353
16911,Paakashala, North Indian,125,4.0,4965,New BEL Road,77.564105,13.0393922
16912,Paakashala, North Indian,125,4.2,5210,JP Nagar,77.5782713,12.9072515
16913,Paakashala, North Indian,350,4.2,1699,Jayanagar,77.5824229,12.9292731
16914,Paakashala, North Indian,200,4.2,2947,Indiranagar,77.6404672,12.9732913
16915,Paakashala, North Indian,275,4.2,755,Ulsoor,77.6246697,12.9778793
16916,Paakashala, North Indian,100,4.2,1542,Jayanagar,77.5824229,12.9292731
16917,Momomia, Rolls,175,3.8,1090,Domlur,77.6381958,12.9624669
16918,Kaati Rolls N Wraps Store, Fast Food,200,4.0,97,Electronic City,77.64825296,12.8487599
16919,Fishland, Chettinad,500,4.1,295,Majestic,77.5728757,12.9757079
16920,Shanthi Sagar, Street Food,350,3.7,23100,JP Nagar,77.5782713,12.9072515
16921,Shanthi Sagar, Street Food,350,4.1,11300,Basaveshwara Nagar,77.5394749,12.9931607
16922,Shanthi Sagar, Street Food,150,4.0,11700,New BEL Road,77.564105,13.0393922
16923,Shanthi Sagar, Street Food,200,4.0,19900,Ulsoor,77.6246697,12.9778793
16924,Shanthi Sagar, Street Food,100,3.9,207,Kadubeesanahalli,77.6972484,12.942199
16925,Shanthi Sagar, Street Food,175,3.5,4904,Uttarahalli,77.5455438,12.9055682
16926,Donne Biryani Hatti Mane, South Indian,150,4.2,9800,Nagarbhavi,77.51126721,12.95961755
16928,Biriyani Only, South Indian,100,3.5,44,Electronic City,77.64825296,12.8487599
16929,Al Bawarchi Biryani, North Indian,200,3.7,3337,HSR,77.6398674,12.9092342
16930,Mandya Gowdru Donne Biryani, South Indian,150,4.0,12300,HSR,77.6398674,12.9092342
16931,Indiana Seasons, Chinese,300,4.0,766,Brookefield,77.7168891,12.9668213
16932,Roll Master, Rolls,100,0.0,12,Shivajinagar,77.6075416,12.986391
16933,Upahara Bhavan, North Indian,150,4.0,5623,Bannerghatta Road,77.6041899,12.9521804
16934,Dhivyam Pure Veg, Chinese,200,3.5,118,Kanakapura Road,77.5449181,12.8773096
16935,Bruno Takii, Pizza,250,0.0,0,Koramangala 5th Block,77.6189768,12.9348429
16936,foodle, Street Food,150,0.0,2,HSR,77.6398674,12.9092342
16937,Vaishno Veg Rasoi, Chinese,200,0.0,2,HSR,77.6398674,12.9092342
16938,Aastha Bengali Mess, North Indian,125,3.8,8414,Yeshwantpur,77.5529215,13.02383
16940,Flavoured, Fast Food,200,3.9,202,Kammanahalli,77.6377094,13.0093455
16941,Donne Biriyani & Egg Rice Adda, South Indian,100,3.8,340,New BEL Road,77.564105,13.0393922
16942,Riwaayat, Kerala,200,0.0,0,Electronic City,77.64825296,12.8487599
16944,Calcutta Biryani Club, Rolls,200,4.1,484,Brookefield,77.7168891,12.9668213
16945,Angaar Biryani, Biryani,200,4.0,3770,Whitefield,77.7497448,12.9696365
16946,Angaar Biryani, Biryani,250,3.6,789,Whitefield,77.7497448,12.9696365
16948,Eat It, Chinese,150,3.3,35,Brookefield,77.7168891,12.9668213
16950,McCafe By McDonald's, Desserts,250,3.6,0,Rajajinagar,77.554883,12.9882338
16951,Kabab Palace, Chinese,200,4.1,1948,Rajajinagar,77.554883,12.9882338
16952,Shiro, Asian,1500,3.8,452,UB City,77.59620032,12.97229145
16953,Yuki, Japanese,600,4.1,147,Koramangala 5th Block,77.6189768,12.9348429
16954,Minus 30, Ice Cream,100,3.4,22,Shivajinagar,77.6075416,12.986391
16955,Royal Shaadi Biryani, BBQ,150,4.0,128,Nagawara,77.6209093,13.0431413
16956,Shabari Juice Junction, Juices,100,4.1,711,HBR Layout,77.6323597,13.0358698
16957,7th Heaven Cakes And Desserts, Desserts,200,4.1,3420,JP Nagar,77.5782713,12.9072515
16959,Naaan Veg Ootada Mane, Mangalorean,100,3.1,5705,Yeshwantpur,77.5529215,13.02383
16960,Sri Swadishta Upahara, Beverages,75,4.1,245,Koramangala 5th Block,77.6189768,12.9348429
16961,Chick Baik, Shawarma,250,4.1,3028,Kammanahalli,77.6377094,13.0093455
16962,Utsav Restaurant, Chinese,250,4.0,2035,Banashankari,77.59445195,12.96528325
16963,Potli B, Biryani,200,0.0,0,Domlur,77.6381958,12.9624669
16964,Uttam Sagar Veg, North Indian,200,4.1,458,Rammurthy Nagar,77.6381958,12.9624669
16965,Mutton Point, Biryani,250,0.0,0,Electronic City,77.64825296,12.8487599
16967,The Konkan - Seafood Restaurant, Mangalorean,375,4.3,95,St. Marks Road,77.64825296,12.8487599
16973,Bytes - The Delicious Project, South Indian,200,4.3,811,Bommanahalli,77.6239038,12.9089453
16974,Naidu's Sakath Utta, South Indian,250,3.9,664,Rajajinagar,77.554883,12.9882338
16976,Eshanya Street Food Cafe, Mughlai,600,3.9,764,Jayanagar,77.5824229,12.9292731
16977,Pizza Walli, Burger,100,3.9,94,Peenya,77.5273253,13.0329419
16978,Grillland, Fast Food,100,0.0,6,Sanjay Nagar,77.6958748,12.9578658
16979,Dahi Besar, Bengali,150,3.4,224,ITPL Main Road,77.7272748,12.9805104
16980,Calicut Cafe Restaurant, South Indian,200,3.4,11200,BTM,77.60456543,12.91127585
16981,Iyengars Bakery, Desserts,150,4.2,489,JP Nagar,77.5782713,12.9072515
16982,Iyengars Bakery, Desserts,50,4.0,1059,JP Nagar,77.5782713,12.9072515
16983,Iyengars Bakery, Desserts,50,4.1,528,Vijay Nagar,77.61250656,12.96591365
16984,Night Hawks, Fast Food,150,3.6,3959,Hosur Road,77.6052566,12.9527111
16989,Kairali Restaurant, South Indian,200,4.0,7591,Bellandur,77.6782471,12.93103185
16990,The Biryani Cart, Biryani,150,3.2,109,Whitefield,77.7497448,12.9696365
16992,MaxChef, Chinese,200,3.8,37,Jeevan Bhima Nagar,77.6568367,12.9678074
16993,Chethan International Hotel, Chinese,200,0.0,14,Bommasandra,77.6916113,12.8162443
16994,That Pizza Place, Fast Food,100,0.0,0,JP Nagar,77.5782713,12.9072515
16995,Twist Of Taste, Momos,125,0.0,2,Nagawara,77.6209093,13.0431413
16996,Momos @ 99, Fast Food,150,3.5,29,Yelahanka,77.5963454,13.1006982
16998,The Sandwich Station, Burger,200,3.9,4165,Whitefield,77.7497448,12.9696365
16999,Fusion Bytes, Momos,100,0.0,7,Whitefield,77.7497448,12.9696365
17000,Shivanna Gulkan Stores, Beverages,100,3.6,153,Basavanagudi,77.5755021,12.9417261
17001,K C Das, Street Food,150,4.0,781,Kaggadasapura,77.6790908,12.9846713
17002,K C Das, Street Food,150,4.1,207,Malleshwaram,77.5703253,13.0027353
17003,K C Das, Street Food,150,4.0,29,Kammanahalli,77.6377094,13.0093455
17004,HBH Hyderabadi Biryani House, North Indian,250,3.5,2234,Bommasandra,77.6916113,12.8162443
17005,Lassi Parlour, Ice Cream,75,3.8,1114,Electronic City,77.64825296,12.8487599
17006,Amritsari Kulcha Land, Chinese,250,3.9,4557,JP Nagar,77.5782713,12.9072515
17007,Stonedzone, Ice Cream,200,3.7,1275,Electronic City,77.64825296,12.8487599
17010,Pink Panther, Asian,400,0.0,0,Whitefield,77.7497448,12.9696365
17011,Cheezy Pizza, Fast Food,150,4.0,365,Kammanahalli,77.6377094,13.0093455
17012,Dhaba Social, Chinese,350,3.9,11300,Brookefield,77.7168891,12.9668213
17013,Nandi Iyengars Cake Palace, Desserts,200,3.9,188,Marathahalli,77.6984163,12.9552572
17014,Ammas Cakes, Desserts,250,4.1,3673,Nagarbhavi,77.51126721,12.95961755
17015,Sri Shiva Shakthi Veg, North Indian,200,4.2,261,Electronic City,77.64825296,12.8487599
17016,Heaven Darjeeling, Sichuan,200,4.2,149,CV Raman Nagar,77.6638971,12.9856596
17017,Burger Court, Shake,100,3.2,26,Marathahalli,77.6984163,12.9552572
17018,Zaatar Bengaluru, Arabian,500,3.8,1098,Bellandur,77.6782471,12.93103185
17019,Sarposh, Tea,700,3.8,450,Indiranagar,77.6404672,12.9732913
17020,Toscano's Crafted Cakes & Desserts, Bakery,300,3.9,10,ITPL Main Road,77.7272748,12.9805104
17021,Aahar Cafe, Fast Food,175,3.9,537,Kaggadasapura,77.6790908,12.9846713
17027,Mamma Rotti Family Restaurant, Chinese,250,3.3,80,Jalahalli,77.5483803,13.0464531
17029,Hokart - Amma's Italian Pizza, Pizza,200,0.0,7,Koramangala 5th Block,77.6189768,12.9348429
17030,Bedouin's Shawarma And More, Fast Food,150,3.4,53,Whitefield,77.7497448,12.9696365
17031,New Uncle Kitchen, North Indian,300,4.2,25600,Jalahalli,77.5483803,13.0464531
17032,Bigguy's Wingery, American,200,3.8,303,Electronic City,77.64825296,12.8487599
17033,Kavuni Kitchen, Chettinad,250,3.8,235,Thippasandra,77.6509982,12.973936
17034,Dragon’s Kitchen, Sichuan,250,3.9,151,Sanjay Nagar,77.6958748,12.9578658
17037,Gawky Goose, South Indian,750,3.9,477,Old Airport Road,77.6663946,12.9583828
17039,Tasty Food, North Indian,200,3.6,435,Yeshwantpur,77.5529215,13.02383
17040,Halka Phulka, Desserts,150,4.1,186,Bellandur,77.6782471,12.93103185
17041,Mann Food Court, North Indian,200,3.8,425,ITPL Main Road,77.7272748,12.9805104
17042,Sanky's Burger House, Burger,150,4.3,3115,Hennur,77.6305067,13.0258087
17043,Sai Cafe Veg, South Indian,150,4.0,6585,Malleshwaram,77.5703253,13.0027353
17044,Malugudi's Donne Biriyani, South Indian,200,4.4,668,Yeshwantpur,77.5529215,13.02383
17045,Om Meals & Paratha Junction, Chinese,50,3.7,7544,New BEL Road,77.564105,13.0393922
17046,Om Meals & Paratha Junction, Chinese,100,3.5,3920,Nagawara,77.6209093,13.0431413
17047,Biryanis, Andhra,300,4.0,871,HSR,77.6398674,12.9092342
17048,Richie's Vada Pav, Rolls,100,0.0,16,Basaveshwara Nagar,77.5394749,12.9931607
17049,Coal Concept Kitchen, Fast Food,100,0.0,0,BTM,77.60456543,12.91127585
17050,Sandwich Junction, Burger,100,4.2,112,Marathahalli,77.6984163,12.9552572
17051,Sandwich Junction, Burger,200,4.3,122,Electronic City,77.64825296,12.8487599
17052,Yay Shawarma & More, Fast Food,175,3.7,200,JP Nagar,77.5782713,12.9072515
17053,Spicy Restaurant, Andhra,250,3.8,20,BTM,77.60456543,12.91127585
17054,Grill Hut, Rolls,175,4.2,858,Kaggadasapura,77.6790908,12.9846713
17055,Facecake, Desserts,200,3.1,46,KR Puram,77.695935,13.007516
17056,Facecake, Desserts,200,3.8,303,RT Nagar,77.595715,13.0227204
17057,Carnival de Goa, Mangalorean,500,3.6,345,Ulsoor,77.6246697,12.9778793
17058,Phoenix Pizza, Fast Food,200,4.1,3933,JP Nagar,77.5782713,12.9072515
17059,Phoenix Pizza, Fast Food,200,4.2,911,Nagarbhavi,77.51126721,12.95961755
17060,Megna's Gourmet, Fast Food,225,4.0,30,Basavanagudi,77.5755021,12.9417261
17061,Megna's Gourmet, Fast Food,150,3.6,88,Rajarajeshwari Nagar,77.5155224,12.9274413
17062,The Blue Bawarchi Restaurant, Bengali,100,3.2,431,Indiranagar,77.6404672,12.9732913
17063,Sri Chowdeshwari Chinese Corner, Chinese,100,4.3,66,Vijay Nagar,77.61250656,12.96591365
17064,The Hole In The Wall Cafe, Sandwich,300,4.2,5321,Koramangala 4th Block,77.6294052,12.9327778
17065,The Hole In The Wall Cafe, Sandwich,200,4.2,1356,Domlur,77.6381958,12.9624669
17066,Pizza Sandwich Burger & More, Sandwich,150,3.3,245,Banashankari,77.59445195,12.96528325
17067,Sardarji Di Rasoi, Beverages,200,3.2,376,Bommanahalli,77.6239038,12.9089453
17068,Sardarji Di Rasoi, Beverages,200,3.3,322,BTM,77.60456543,12.91127585
17069,Sardarji Di Rasoi, Beverages,200,3.0,57,Varthur Main Road,77.7471103,12.9413238
17070,Just Bite, Fast Food,100,3.6,157,Nagarbhavi,77.51126721,12.95961755
17072,New Kabab Plaza, Chinese,250,4.3,2423,BTM,77.60456543,12.91127585
17075,Dolci Desserts, Desserts,350,4.3,480,Cunningham Road,77.5970428,12.9845781
17076,CakeZone, Desserts,100,4.0,3396,Whitefield,77.7497448,12.9696365
17077,CakeZone, Desserts,100,4.2,5608,Domlur,77.6381958,12.9624669
17078,CakeZone, Desserts,100,4.0,37,Sahakara Nagar,77.58006135,13.0621474
17079,CakeZone, Desserts,100,3.9,5838,BTM,77.60456543,12.91127585
17080,CakeZone, Desserts,100,4.0,54,Sarjapur Road,77.6653284,12.920441
17081,CakeZone, Desserts,100,3.5,151,Kadubeesanahalli,77.6972484,12.942199
17082,CakeZone, Desserts,100,4.1,2158,Koramangala 6th Block,77.6238477,12.9390255
17083,CakeZone, Desserts,100,3.9,2503,Electronic City,77.64825296,12.8487599
17084,CakeZone, Desserts,100,4.0,4128,Banashankari,77.59445195,12.96528325
17085,CakeZone, Desserts,100,4.0,4109,Rajajinagar,77.554883,12.9882338
17086,CakeZone, Desserts,100,3.9,366,Banaswadi,77.6518539,13.0141618
17087,CakeZone, Desserts,100,3.9,2016,Koramangala 2nd Block,77.6242433,12.9243692
17088,CakeZone, Desserts,100,4.0,247,Jeevan Bhima Nagar,77.6568367,12.9678074
17089,CakeZone, Desserts,100,3.9,2532,Bellandur,77.6782471,12.93103185
17090,Umpire Chicken County, North Indian,150,3.7,603,Richmond Road,77.6068229,12.9662452
17091,Thela Tapri, North Indian,125,4.0,141,BTM,77.60456543,12.91127585
17092,Stop N Joy, Sandwich,150,4.3,380,Vijay Nagar,77.61250656,12.96591365
17093,Stop N Joy, Sandwich,100,4.0,43,Kumaraswamy Layout,77.5553179,12.9081487
17094,Indraprastha Restaurant, Chinese,300,4.1,9977,Vijay Nagar,77.61250656,12.96591365
17095,Gunkai Palav, Chinese,250,0.0,7,Yeshwantpur,77.5529215,13.02383
17096,Karavali Deluxe, Mughlai,250,4.4,450,Yeshwantpur,77.5529215,13.02383
17097,Ramdev Sagar, Chinese,250,3.9,10500,Brookefield,77.7168891,12.9668213
17098,China Bistro, Asian,800,4.2,1081,Indiranagar,77.6404672,12.9732913
17099,Buzz A Pizza Wood - Fired Oven Pizza, Italian,250,4.0,45,JP Nagar,77.5782713,12.9072515
17100,Valluvan Cafe, Chinese,300,3.8,306,Whitefield,77.7497448,12.9696365
17103,Rotti Walla, South Indian,150,3.8,2654,Banaswadi,77.6518539,13.0141618
17104,Rotti Walla, South Indian,150,3.9,11300,Indiranagar,77.6404672,12.9732913
17106,Savoury Restaurant, Mughlai,400,3.9,18900,BTM,77.60456543,12.91127585
17107,Savoury Restaurant, Mughlai,400,3.9,9602,Kammanahalli,77.6377094,13.0093455
17108,Savoury Restaurant, Mughlai,400,3.7,20700,Sarjapur Road,77.6653284,12.920441
17109,Savoury Restaurant, Mughlai,400,3.9,6232,Kaggadasapura,77.6790908,12.9846713
17110,Savoury Restaurant, Mughlai,400,4.2,5557,Frazer Town,77.6130165,12.996845
17111,Savoury Restaurant, Mughlai,450,4.0,21900,Bannerghatta Road,77.6041899,12.9521804
17112,Salt Mango Tree, Biryani,600,3.7,1341,Indiranagar,77.6404672,12.9732913
17113,Guntur Spice, Chinese,500,4.1,1059,JP Nagar,77.5782713,12.9072515
17114,Jay Jagannath Bengali Mess, Chinese,150,3.6,2541,Yeshwantpur,77.5529215,13.02383
17115,Sri  Udupi Vaibhav, North Indian,175,3.9,973,Indiranagar,77.6404672,12.9732913
17116,Aromas Of Biryani, North Indian,400,4.0,8520,Sarjapur Road,77.6653284,12.920441
